user_address,total_positions,current_balance,rank_1d_place,rank_1d_amount,smart_score,total_pnl,traded_usd_volume_last_30d_sum,active_bets_amount,finished_bets_amount,finished_bets_pnl,best_trade_roi_proc,best_trade_roi_amount,worst_trade_roi_proc,worst_trade_roi_amount,win_rate,effective_count,num_markets,trader_type_bagholder,trader_type_contrarian,trader_type_lottery_ticket,trader_type_new,trader_type_novice,trader_type_reverse_cramer,trader_type_senior,trader_type_trend_follower,trader_type_veteran,trader_type_waiting_for_the_money,trader_type_whale_splash,trader_bets_0_0,trader_bets_0_1,trader_bets_0_2,trader_bets_0_3,trader_bets_0_4,trader_bets_0_5,trader_bets_0_6,trader_bets_0_7,trader_bets_0_8,trader_bets_0_9,most_traded_categories_politics,most_traded_categories_sport,most_traded_categories_music,most_traded_categories_crypto,most_traded_categories_mentions,most_traded_categories_weather,most_traded_categories_culture,most_traded_categories_other,smart_score_categories_politics,smart_score_categories_sport,smart_score_categories_music,smart_score_categories_crypto,smart_score_categories_mentions,smart_score_categories_weather,smart_score_categories_culture,smart_score_categories_other,win_rate_categories_politics,win_rate_categories_sport,win_rate_categories_music,win_rate_categories_crypto,win_rate_categories_mentions,win_rate_categories_weather,win_rate_categories_culture,win_rate_categories_other
0xb8f6925b7027f76be74fef45606bf97d61ffdfef,23,0.94,#431188,$16,19.12,0.35,0.0,0.0,0.23,0.35,5456.1,0.55,-100.0,-0.02,0.0952380952380952,4.426310304209015,21,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,5.0,0,0,0,0,0,0,38.61041041819931,-0.30365834135898445,0,0,0,0,0,0,0.0625,0.2,0,0,0,0,0,0
0xb904dce9f46a49e76bd47ce5b52ea4be7f1246f9,27,176.03,#278796,$0,31.9,112.19,40.0,26.47,27.0,126.68,2973.55,148.68,-100.0,-5.0,0.125,3.2222141312632737,16,1,1,1,1,0,0,0,0,0,0,0,62.0,6.0,2.0,0,0,0,0,0,0,0,8.0,3.0,4.0,3.0,0,0,3.0,6.0,-0.2958522935578538,-2.2223418141787703,0,-0.07068679163092449,0,0,-0.9006724895113565,20.874985259625088,0.3333333333333333,0.0,0,0.0,0,0,0.0,0.16666666666666666
0xb907a504b2b8f7289f24084f894d593ef3a763f2,39,402.3,#293807,$0,31.36,249.84,400.0,51.52,631.79,114.83,1331.6,133.16,-100.0,-30.8,0.28125,4.432826868916282,32,1,1,1,1,0,0,0,0,0,0,0,289.35,276.71,135.7,60.0,20.0,99.58,20.0,0,0,58.0,1.0,38.0,0,0,0,0,0,0,0,31.360264881854736,0,0,0,0,0,0,0,0.28125,0,0,0,0,0,0
0xb94094c269c5668ff2debde924d7755585a63e18,29,2.74,#201399,$0,33.51,73.76,3.0,1.04,48.1,74.72,4112.65,82.25,-48.08,-2.4,0.5185185185185185,3.3843869521268113,27,1,1,1,1,0,0,0,1,0,0,0,20.0,0,1.9,0.3,1.0,9.6,9.0,1.4,1.0,5.9,15.0,5.0,0,2.0,0,0,1.0,6.0,-0.055894500243508075,1.1174094116106117,0,9.9,0,0,0.13171264284303968,20.22234492886843,0.26666666666666666,0.6,0,1.0,0,0,1.0,1.0
0xb94acc5b06e76e817c81f2934c6df34a4dc3f99d,16,263.83,#369678,$492,35.11,194.64,51.0,0.0,47.51,194.64,12069.89,240.16,-100.0,-5.99,0.0625,3.546299463121956,16,0,1,1,1,0,0,0,0,0,0,0,51.46,0,0,0,0,0,0,0,0,0,0,2.0,0,13.0,0,0,0,1.0,0,-0.19291267232475434,0,30.759439203867554,0,0,0,-0.1522739570822771,0,0.0,0,0.07692307692307693,0,0,0,0.0
0xb94f0ea2ddde1779122834ec827b56afe82804d8,1655,50.07,#308589,$33.6k,99.0,1685.9,5265.0,212.31,878.45,830.12,23244.28,65.59,-100.0,-3.22,0.3988480921526278,10.0,1389,1,1,1,0,0,0,1,0,0,0,0,832.97,26.94,0,0,0,0,0,0,0,0,163.0,561.0,60.0,0,39.0,84.0,158.0,590.0,51.85778934792825,78.4651585005088,37.765726809762015,0,56.63210223127294,48.85479097523838,33.65585220322418,67.00257012986935,0.5384615384615384,0.21689059500959693,0.5128205128205128,0,0.7027027027027027,0.6216216216216216,0.591304347826087,0.44251626898047725
0xb9bad5b458b47162f4c32dcb014d632fac4756a5,81,0.98,#268406,$0,34.23,29.66,158.0,3.92,76.46,29.01,1051.56,10.52,-100.0,-2.0,0.4142857142857143,7.689318511818841,70,1,1,1,1,0,0,0,0,0,0,0,36.0,12.0,11.0,9.4,7.0,6.0,5.0,6.0,1.0,0,33.0,4.0,0,31.0,1.0,0,7.0,5.0,30.814180107421127,6.013428038444273,0,10.11402714535642,9.9,0,-0.7462683232187785,17.147302994921805,0.5714285714285714,0.5,0,0.25,1.0,0,0.14285714285714285,1.0
0xba2d46ffeb8a22fb2d0be80b6be80e472d580d0e,48,28.39,#7795,$4.2k,32.36,2550.0,2338.0,0.0,4950.0,2550.0,426.32,243.0,-100.0,-126.0,0.6041666666666666,6.282575839481305,48,0,1,1,1,0,0,0,0,0,0,0,0,111.0,348.0,974.0,2212.0,702.0,603.0,0,0,0,0,48.0,0,0,0,0,0,0,0,32.36478462763097,0,0,0,0,0,0,0,0.6041666666666666,0,0,0,0,0,0
0xbad5e8c9a7dff88d921396ba5c2b462571bd4ab1,20,241.73,#26480,$5.2k,40.45,168.5,59.0,0.0,59.42,168.5,4066.84,222.45,-100.0,-5.52,0.05,4.085749180658995,20,0,1,1,1,0,0,0,0,0,0,0,59.42,0,0,0,0,0,0,0,0,0,0,1.0,0,15.0,0,0,0,4.0,0,-0.04246960395512623,0,-0.40748247054080916,0,0,0,17.424987991467244,0,0.0,0,0.0,0,0,0,0.25
0xbb05ec481a6cf2e14c93002e5fa2fa3e171aec32,47,0.19,#109597,$0,46.48,101.57,0.0,2.48,106.7,107.09,13625.0,136.25,-100.0,-10.0,0.5581395348837209,4.6952524106880835,43,1,1,0,1,0,1,0,1,0,0,0,16.0,8.7,2.0,1.0,2.0,0,10.0,2.0,24.0,49.0,21.0,5.0,0,16.0,0,0,0,5.0,-0.04741544230234123,2.339061356232703,0,-8.74047846037984,0,0,0,19.800005308845872,0.35,1.0,0,0.6923076923076923,0,0,0,0.6
0xbb696eace86142c334b4ada580dac8de71c01a62,23,0.74,#266421,$14,47.33,0.46,0.0,0.0,0.23,0.46,4662.37,0.47,-100.0,-0.01,0.217391304347826,4.780483570123566,23,0,1,1,1,0,0,0,0,0,0,0,0.17,0.06,0.04,0.04,0,0,0,0.02,0.01,0,11.0,10.0,0,0,0,2.0,0,0,32.63423102301437,2.7220305413348362,0,0,0,-0.28103963812524346,0,0,0.18181818181818182,0.3,0,0,0,0.0,0,0
0xbba9a972d6f3e8fb79792dad96fe186b55f59051,33,130.37,#245596,$38,36.27,138.99,110.0,0.0,74.0,138.99,12400.0,124.0,-100.0,-5.0,0.5757575757575758,3.6635455056572703,33,0,1,1,1,0,0,0,0,0,0,0,2.0,0,6.0,0,9.0,15.0,8.0,42.0,22.0,0,3.0,30.0,0,0,0,0,0,0,17.14730299492998,8.444299916898943,0,0,0,0,0,0,0.3333333333333333,0.6,0,0,0,0,0,0
0xbbaf2708011ed47872a1126e337ab882c8b7d8c4,21,214.2,#255922,$276,41.51,143.75,75.0,0.0,71.75,143.75,4900.0,211.19,-100.0,-5.95,0.0476190476190476,4.192582070903367,21,0,1,1,1,0,0,0,0,0,0,0,74.79,0,0,0,0,0,0,0,0,0,1.0,1.0,0,15.0,0,2.0,0,2.0,-0.09081735620585266,-0.040160642570281124,0,-0.44417991409671287,0,-0.2211658542253075,0,13.996351482999268,0.0,0.0,0,0.0,0,0.0,0,0.5
0xbc3b20bad91df137a67234eca7a0e46067cd2bf1,196,440.58,#249229,$0,42.5,2150.03,27.0,28.39,1441.76,2179.64,8233.33,823.33,-100.0,-80.0,0.0918918918918919,4.293309454777507,185,1,1,1,0,1,1,0,0,0,0,0,651.0,468.59,259.44,118.6,0,53.1,14.0,5.0,11.0,0,106.0,30.0,0,15.0,0,0,33.0,12.0,32.8545968373371,-0.4050873071050669,0,-0.21784727786254124,0,0,-0.2114545540317319,-0.1904924354515551,0.12244897959183673,0.06666666666666667,0,0.0,0,0,0.09090909090909091,0.0
0xbc3eb25586d20a52d3e71918f352fefe42e95b00,22,0.01,#47187,$19.2k,40.55,443.65,0.0,0.0,193.61,443.65,3649.13,547.33,-78.08,-20.63,0.2272727272727272,4.095473272574241,22,0,1,1,1,0,0,0,0,0,0,0,148.99,30.0,10.0,0,0,0,0,0,0,0,11.0,1.0,1.0,3.0,0,0,1.0,5.0,-0.16632946276187416,-0.38821808718636824,-0.09081734721493441,-0.036428722769609796,0,0,-1.3636233813368839,21.780119963646293,0.2727272727272727,0.0,0.0,0.3333333333333333,0,0,0.0,0.2
0xbc86ccd29a19adb8e4fd9a661e94490fa4be93b3,57,0.63,#106421,$1.3k,44.62,76.44,0.0,0.0,116.35,76.44,2841.18,85.24,-100.0,-6.0,0.2280701754385964,6.79126416040271,57,0,1,1,1,0,0,0,0,0,0,0,25.85,25.5,45.5,13.7,2.0,3.8,0,0,0,0,1.0,39.0,0,14.0,0,0,0,3.0,-9.9,54.675279067265905,0,-1.280795476471441,0,0,0,-3.0425107015367967,0.0,0.28205128205128205,0,0.14285714285714285,0,0,0,0.0
0xbc96fdb33cb00bd013897df93fa90d60dbc98d9d,40,0.54,#70570,$210,53.23,5606.47,1866.0,0.0,3360.56,5606.47,2740.59,5105.36,-100.0,-273.46,0.65,5.377220675958454,40,0,1,1,1,0,1,0,1,0,0,0,688.74,55.0,111.2,109.0,47.0,116.0,134.0,71.0,0,2137.57,2.0,0,0,38.0,0,0,0,0,-0.2347836440463223,0,0,51.470816152845835,0,0,0,0,0.5,0,0,0.6578947368421053,0,0,0,0
0xbc983f935c895a9d2a6265e36ff5f38761f14b99,14,299.67,#397266,$819,32.24,235.68,59.0,0.0,49.84,235.68,6120.45,280.93,-100.0,-9.05,0.0714285714285714,3.2569675834716265,14,0,1,1,1,0,0,0,0,0,0,0,59.08,0,0,0,0,0,0,0,0,0,1.0,1.0,0,9.0,0,2.0,0,1.0,-0.08064516129032258,-0.08064516129032259,0,27.404116174826925,0,-0.1076480125837676,0,-0.08064516129032258,0.0,0.0,0,0.1111111111111111,0,0.0,0,0.0
0xbce95071a5a1c15a65bc257d38ba3bed06e903e9,509,125.5,#10546,$46.7k,99.0,5239.35,17758.0,0.0,4573.14,5239.35,4199.83,41.99,-98.59,-71.99,0.387033398821218,10.0,509,0,1,1,0,1,0,0,0,0,0,0,5636.88,825.56,0,0,0,0,0,0,0,0,0,509.0,0,0,0,0,0,0,0,99.0,0,0,0,0,0,0,0,0.38703339882121807,0,0,0,0,0,0
0xbceac69ee683514b2cf5ba61b021644c263608ce,56,29.26,#16779,$10.8k,35.17,2603.25,0.0,0.0,5400.99,2603.25,156.41,122.0,-100.0,-118.0,0.7321428571428571,7.296350866131259,56,0,1,0,1,0,0,0,0,0,0,0,0,0,0,226.0,2000.0,2900.99,374.0,0,0,0,0,56.0,0,0,0,0,0,0,0,35.16799915810511,0,0,0,0,0,0,0,0.7321428571428571,0,0,0,0,0,0
0xbd0b7fbb3e96fd554518d4e9bae11629227297da,77,99.94,#41852,$3.5k,40.0,567.37,0.0,0.0,778.62,567.37,2137.81,513.26,-100.0,-20.94,0.6493506493506493,5.4895487861359475,77,0,1,1,1,0,1,0,1,0,0,0,28.98,8.82,3.3,12.6,18.5,74.8,71.2,54.67,261.22,178.51,14.0,60.0,0,1.0,0,0,0,2.0,-2.3018134181222862,47.18343069910729,0,1.3037820712285366,0,0,0,1.426442206383598,0.7857142857142857,0.6,0,1.0,0,0,0,1.0
0xbd34d3285b1104909a8f4b3856c6450ee6d069c7,16,246.63,#373908,$1.1k,35.45,177.8,43.0,0.0,41.78,177.8,4066.67,214.31,-100.0,-4.55,0.0625,3.580447371698198,16,0,1,1,1,0,0,0,0,0,0,0,42.99,0,0,0,0,0,0,0,0,0,1.0,0,0,12.0,0,2.0,0,1.0,-0.08119393596022365,0,0,-0.2948919443873244,0,-0.12364756757545114,0,9.9,0.0,0,0,0.0,0,0.0,0,1.0
0xbd5583b4471add6597796c385b21c9aea8f5c6bd,54,36.19,#46774,$28,53.01,911.91,211.0,0.0,344.83,911.91,2562.76,904.38,-100.0,-10.0,0.5,5.354982107830211,54,0,1,1,1,0,0,0,0,0,0,0,44.29,0,16.0,19.0,43.36,139.18,18.0,28.0,37.0,0,1.0,32.0,0,21.0,0,0,0,0,9.9,2.9700348137039305,0,-1.7277615941207665,0,0,0,0,1.0,0.4375,0,0.5714285714285714,0,0,0,0
0xbd74abcade386b44b13c1d0b768337c03858fde4,22,0.51,#421478,$6,45.54,0.32,0.0,0.0,0.23,0.32,4900.0,0.49,-100.0,-0.02,0.1363636363636363,4.600008594140071,22,0,1,1,1,0,0,0,0,0,0,0,0.11,0.08,0.01,0.05,0,0.02,0.01,0,0.03,0.01,10.0,6.0,0,1.0,0,0,3.0,2.0,30.20348439446204,-5.009439268465497,0,-0.3949325943265261,0,0,-0.4073504334551846,14.000714267491396,0.1,0.0,0,0.0,0,0,0.0,1.0
0xbda7b573ffff2c392206af7ad08295a0572f3e66,173,109.52,#5364,$148,32.69,1082.83,2747.0,599.68,1109.23,683.34,366.66,557.15,-100.0,-19.0,0.4315068493150685,6.148797568510396,146,1,1,1,0,1,0,0,0,0,0,0,490.11,418.78,220.28,215.7,216.24,211.07,232.69,73.18,30.25,89.72,45.0,86.0,1.0,10.0,0,0,2.0,29.0,-0.3102199261899728,12.625019684084094,0,7.690188733033445,0,0,-0.17013026395150233,16.871879916070988,0.4166666666666667,0.44047619047619047,0,0.6,0,0,0.0,0.35714285714285715
0xbddfd83615c60fe29dec216172839a57d4fcf227,24,194.23,#371456,$1.1k,43.99,125.2,99.0,0.0,96.11,125.2,4248.02,216.21,-100.0,-10.04,0.0416666666666666,4.443831991560183,24,0,1,1,1,0,0,0,0,0,0,0,99.1,0,0,0,0,0,0,0,0,0,0,1.0,0,15.0,0,5.0,0,3.0,0,-0.1626016260162602,0,-0.5332437660714779,0,-0.3300542769366661,0,17.09004229507302,0,0.0,0,0.0,0,0.0,0,0.3333333333333333
0xbe2bed25d460b1c1395306e77fc459ddaad8545c,250,1130.62,#298586,$250,63.72,1002.45,453.0,0.0,1573.12,1002.45,2400.0,240.0,-100.0,-16.0,0.244,10.0,250,0,1,1,0,1,1,0,0,0,0,0,1128.91,0,0,0,59.5,0,0,0,235.0,150.0,0,0,0,250.0,0,0,0,0,0,0,0,63.723646728851634,0,0,0,0,0,0,0,0.244,0,0,0,0
0xbe30191650fe07e6afdb64d3cbf28fc1c340521f,36,2.4,#375503,$7,55.32,0.68,0.0,0.0,0.44,0.68,8233.33,0.82,-100.0,-0.03,0.2222222222222222,5.5880318048982875,36,0,1,1,1,0,0,0,0,0,0,0,0.13,0.1,0.07,0.05,0.02,0.02,0.03,0,0.01,0.01,16.0,13.0,1.0,4.0,0,0,1.0,1.0,-1.569878475531962,32.389584529725944,-1.235828810912237,-1.5971010935670331,0,0,-0.12057365058192299,-0.3841393583623451,0.25,0.3076923076923077,0.0,0.0,0,0,0.0,0.0
0xbe73ebae55b76165377a7f1434d19482bff56186,14,291.64,#280425,$276,33.1,225.37,44.0,0.0,40.35,225.37,7043.37,261.99,-100.0,-5.46,0.0714285714285714,3.343664761737882,14,0,1,1,1,0,0,0,0,0,0,0,43.66,0,0,0,0,0,0,0,0,0,0,1.0,0,13.0,0,0,0,0,0,-0.2040816326530612,0,32.09038358659433,0,0,0,0,0,0.0,0,0.07692307692307693,0,0,0,0
0xbeee9b2de5496af369ca64ce2e1b64cda325e5c0,16,291.53,#276756,$280,36.47,225.96,49.0,0.0,47.37,225.96,8233.33,270.05,-100.0,-5.67,0.0625,3.684324681931952,16,0,1,1,1,0,0,0,0,0,0,0,49.44,0,0,0,0,0,0,0,0,0,0,2.0,0,11.0,1.0,1.0,0,1.0,0,-0.2946018888812899,0,31.023962149060488,-0.08287111771651201,-0.08064516129032258,0,-0.06036217303822937,0,0.0,0,0.09090909090909091,0.0,0.0,0,0.0
0xbf4f05a8b1d08f82d57697bb0bbfda19b0df5b24,19,223.35,#264253,$280,40.65,158.53,72.0,0.0,63.98,158.53,4043.7,217.14,-100.0,-5.85,0.0526315789473684,4.106162221885502,19,0,1,1,1,0,0,0,0,0,0,0,72.38,0,0,0,0,0,0,0,0,0,0,2.0,0,13.0,0,3.0,0,1.0,0,-0.24702023197203615,0,-0.41089836264286916,0,-0.1462858075628169,0,9.9,0,0.0,0,0.0,0,0.0,0,1.0
0xbf746448d2f1a95095019700f13503382488a88b,22,0.0,#145391,$0,36.89,56.93,93.0,0.01,54.0,55.38,2533.42,50.67,-100.0,-5.0,0.2,3.7263367528992593,20,0,1,1,1,0,0,0,0,0,1,0,35.0,14.0,7.0,0,0,0,0,0,0,0,9.0,0,2.0,0,0,0,3.0,8.0,-0.4269593103025724,0,-0.4864836552775428,0,0,0,16.500004527289114,7.109416966571068,0.125,0,0.0,0,0,0,0.6666666666666666,0.14285714285714285
0xbf9c029a3eaec530d6e184fbd3f1df2d8b664433,15,0.5,#403618,$34,37.33,0.43,0.0,0.0,0.16,0.43,5163.67,0.52,-100.0,-0.02,0.2,3.771202043600525,15,0,1,1,1,0,0,0,0,0,0,0,0.11,0.03,0.03,0.02,0.01,0.01,0,0,0.01,0.03,9.0,6.0,0,0,0,0,0,0,28.578510938055217,-1.3537170913310916,0,0,0,0,0,0,0.2222222222222222,0.16666666666666666,0,0,0,0,0,0
0xbfa11f805ff3d330afef83efeaa7d6285f4e2a21,2052,0.0,#3858,$121.1k,69.06,6517.37,6212.0,0.0,9437.36,6517.37,4900.0,14.7,-100.0,-78.76,0.0653021442495126,10.0,2052,0,1,1,0,0,0,1,0,0,0,0,6724.02,0,0,0,0,0,0,0,0,0,0,0,0,2052.0,0,0,0,0,0,0,0,69.05919567756203,0,0,0,0,0,0,0,0.06530214424951267,0,0,0,0
0xc03698dd228892c750acc5e0c1c6ff0bb1da1f7a,65,22.04,#25847,$0,48.3,58.17,18.0,5.9,85.0,70.0,1512.93,30.26,-100.0,-2.0,0.52,5.906494742742768,50,1,1,1,1,0,0,0,0,0,0,0,13.0,14.0,24.0,8.0,10.0,11.0,21.0,12.0,6.0,1.0,28.0,9.0,0,11.0,0,1.0,4.0,12.0,20.635763363577023,28.291607059437883,0,2.3441553150076206,0,-0.2458910693734916,-8.166159478928229,3.321520231883782,0.42857142857142855,0.7777777777777778,0,0.42857142857142855,0,0.0,0.6666666666666666,0.5555555555555556
0xc07b89eb92b0bc22be9fa25ff91f3a32cfd2c55e,36,0.0,#29006,$5.7k,48.46,132.03,295.0,0.0,133.73,132.03,1117.12,135.83,-94.7,-8.16,0.6944444444444444,4.90871892379308,36,0,1,1,1,0,0,0,0,0,0,0,120.27,35.22,0,0,0,0,0,0,0,0,0,0,0,36.0,0,0,0,0,0,0,0,48.4614358207301,0,0,0,0,0,0,0,0.6944444444444444,0,0,0,0
0xc0c0071a6297b793eef725a55df4c55fb5da1ca9,25,1.1,#267102,$14,44.0,0.75,0.0,0.0,0.24,0.75,4662.37,0.47,-100.0,-0.01,0.2608695652173913,4.699304521359484,23,0,1,1,1,0,0,0,0,0,0,0,0.21,0.02,0.04,0.03,0.01,0.02,0.01,0,0.01,0.02,16.0,4.0,0,2.0,0,0,1.0,0,38.557576180662295,9.677549328852875,0,-0.9281559858329651,0,0,-0.20408163265306123,0,0.25,0.5,0,0.0,0,0,0.0,0
0xc1419bc766a6b905f738e66993d80093c59ce338,16,0.32,#274201,$14,34.0,0.14,0.0,0.0,0.16,0.14,2225.58,0.22,-100.0,-0.01,0.125,3.982263156210413,16,0,1,1,1,0,0,0,0,0,0,0,0.11,0.04,0.05,0.02,0.01,0,0,0.01,0.01,0.01,11.0,2.0,0,2.0,0,0,1.0,0,32.634219773125466,14.00071426747645,0,-0.10747208853688969,0,0,-0.30921677537574527,0,0.09090909090909091,0.5,0,0.0,0,0,0.0,0
0xc149e4a45838f1e98c54cf61307bbb156c732c8c,106,0.0,#3907,$189.9k,64.07,15620.96,0.0,0.0,13385.55,15900.88,24138.9,5309.99,-96.34,-452.41,0.4622641509433962,6.471215554210554,106,0,1,1,0,1,1,0,0,0,0,0,2032.58,590.06,707.33,863.7,701.53,1540.63,1588.94,1901.83,1943.44,2823.02,8.0,0,0,98.0,0,0,0,0,16.831678478678043,0,0,50.78174494600054,0,0,0,0,0.125,0,0,0.4897959183673469,0,0,0,0
0xc1ad51169b4774f46ef2d0e3ff1260c5a5252a33,21,0.24,#340266,$0,38.35,66.95,76.0,0.0,76.18,66.95,2625.98,57.15,-100.0,-5.0,0.1904761904761904,4.363731794329179,21,0,1,1,1,0,0,0,0,0,0,0,29.18,23.0,3.0,13.0,0,5.0,3.0,0,0,0,1.0,0,0,20.0,0,0,0,0,-0.4931684226984021,0,0,38.98740400472065,0,0,0,0,0.0,0,0,0.2,0,0,0,0
0xc1f773aa3a3185c090bba726870d1a47c4b01871,22,277.91,#379936,$1.1k,42.15,206.45,71.0,0.34,60.3,209.7,4445.45,264.06,-100.0,-4.62,0.0476190476190476,4.257072486925509,21,1,1,1,1,0,0,0,0,0,0,0,71.17,0,0,0,0,0,0,0,0,0,1.0,1.0,0,16.0,1.0,0,0,3.0,0,-0.101010101010101,0,36.67047317390531,-0.06259943106062817,0,0,-0.18878535293013493,0,0.0,0,0.0625,0.0,0,0,0.0
0xc2af605871a5b0e6d199f96a6a9982c136d4ea50,29,0.99,#262154,$14,47.96,0.8,0.0,0.0,0.32,0.8,4067.27,0.81,-100.0,-0.02,0.1851851851851851,4.943248649612883,27,0,1,1,1,0,0,0,0,0,0,0,0.17,0.06,0.06,0.02,0.01,0,0,0.01,0,0.02,12.0,13.0,0,0,0,0,2.0,0,32.49809894754742,34.64999973786143,0,0,0,0,-0.02518635017583428,0,0.08333333333333333,0.3076923076923077,0,0,0,0,0.0,0
0xc2bd6aab7ba1f84d4ad7e13b72ca4a0c9eb1f0a4,4881,249.8,#297578,$27.1k,36.35,3481.26,12866.0,0.06,9575.9,3460.8,9900.0,198.99,-79.19,-44.91,0.2671176711767117,10.0,4878,1,1,1,0,0,0,1,0,0,0,0,1946.42,0,0,0,0,0,0,0,0,9.5,0,3.0,1.0,4877.0,0,0,0,0,0,-0.8919599147643775,0,36.83070305737042,0,0,0,0,0,0.3333333333333333,0,0.26717244207504615,0,0,0,0
0xc2e3ad1a4f96aa606b700b18fc5628042c6a5a26,20,0.0,#67769,$38.7k,32.05,206.62,0.0,0.0,160.99,206.62,2892.82,289.27,-66.56,-13.31,0.05,3.237562503876062,20,0,1,1,1,0,0,0,0,0,0,0,146.0,15.0,0,0,0,0,0,0,0,0,11.0,0,0,9.0,0,0,0,0,-0.13272003322771647,0,0,22.679688277622084,0,0,0,0,0.0,0,0,0.1111111111111111,0,0,0,0
0xc302b58614dcae99a2cab713534fdef0490ef388,23,505.35,#307145,$0,31.46,3556.25,8072.0,1695.71,2504.71,5342.3,3423.42,1711.71,-100.0,-400.0,0.375,3.177536329533637,16,1,1,1,1,0,0,0,0,0,0,0,4625.88,3652.26,1704.15,1500.0,0,0,0,0,0,0,1.0,0,0,21.0,0,0,1.0,0,9.9,0,0,29.467004928761398,0,0,-0.2968584284934666,0,1.0,0,0,0.35714285714285715,0,0,0.0,0
0xc35392046179f53a239998e876cc1dd2f915823e,15,155.29,#276995,$264,34.91,88.17,52.0,0.0,46.39,88.17,2837.89,129.98,-100.0,-5.56,0.0666666666666666,3.5260058041381934,15,0,1,1,1,0,0,0,0,0,0,0,52.36,0,0,0,0,0,0,0,0,0,1.0,1.0,0,9.0,0,3.0,0,1.0,-0.1522739570822771,-0.10101010101010102,0,26.301344749675472,0,-0.20811869269911465,0,-0.1032756840422802,0.0,0.0,0,0.1111111111111111,0,0.0,0,0.0
0xc355fbe135ac5e8a0d5767e24393dd3cbdfed3c6,29,0.36,#437424,$66,38.29,0.22,0.0,0.0,0.3,0.22,4445.89,0.44,-100.0,-0.02,0.1034482758620689,5.303276795496263,29,0,1,1,1,0,0,0,0,0,0,0,0.19,0.06,0.04,0.03,0.02,0.01,0,0,0.01,0.02,15.0,8.0,0,1.0,0,0,5.0,0,38.34253507858441,-0.36891160727224986,0,-1.6277582496037843,0,0,-0.0317706123589464,0,0.06666666666666667,0.25,0,0.0,0,0,0.0,0
0xc36c38358d145e0460e9f67aa4a5d68e7c36dd37,23,0.0,#12079,$985,31.12,784.6,197.0,0.0,768.0,784.6,400.0,788.0,-100.0,-50.0,0.5217391304347826,3.1432805696003236,23,0,0,0,1,0,0,0,0,0,0,0,0,26.0,197.0,30.0,0,0,0,0,0,0,2.0,18.0,0,1.0,0,0,0,2.0,0.3252691193458114,24.111192138750827,0,9.9,0,0,0,-11.45512985522207,0.5,0.5555555555555556,0,1.0,0,0,0,0.0
0xc3da937db80fdb4389c715905abb9d266abef328,26,133.01,#269934,$0,38.99,5246.77,2131.0,31.7,5522.71,5415.07,510.67,2160.11,-100.0,-313.0,0.5416666666666666,3.976899442547531,24,1,1,1,1,0,0,0,0,0,0,0,560.0,483.0,796.0,1497.99,260.0,687.76,721.0,717.0,0,0,15.0,4.0,0,2.0,0,1.0,0,4.0,30.303933835966156,2.3735462903081883,0,-0.11939017069485311,0,-0.8695652173913043,0,12.503102151130472,0.5714285714285714,0.75,0,0.0,0,0.0,0,0.5
0xc42a9cd1e4f3b33986ec6f83be9ba56f60dbc80e,66,28.99,#271887,$0,37.04,38.51,0.0,12.65,76.84,62.5,1150.0,57.5,-100.0,-6.0,0.3255813953488372,5.382811796279968,43,1,1,1,1,0,0,0,0,0,0,0,22.0,30.0,11.0,9.0,11.9,17.5,13.0,3.0,2.0,5.0,24.0,0,14.0,0,2.0,0,20.0,6.0,24.754668379978458,0,29.52181212992437,0,-2.1068423185693823,0,7.838790305268173,-1.132022967062097,0.38461538461538464,0,0.16666666666666666,0,0.0,0,0.5833333333333334,0.0
0xc495571375cb855a76d2fba5d11aecc3cddfb276,24,1.0,#309939,$0,31.99,257.47,2496.0,996.93,241.43,599.53,2965.42,741.34,-100.0,-48.0,0.1538461538461538,3.231624223875945,13,1,1,1,1,0,0,0,0,0,0,0,1311.1,111.35,64.1,77.4,8.8,3.77,0,0,41.5,0,13.0,0,0,5.0,0,0,1.0,5.0,-1.8260273475618825,0,0,-4.819123257267013,0,0,0,20.23583691833844,0.2,0,0,0.0,0,0,0,0.2
0xc4fec39128c036b8e47f8dfce80f14fdc9019493,13,0.0,#87891,$408,33.34,116.7,0.0,0.0,125.0,116.7,900.0,90.0,-100.0,-10.0,0.7692307692307693,3.571428681391123,13,0,1,1,1,0,0,0,0,0,0,0,10.0,10.0,20.0,0,0,20.0,10.0,30.0,25.0,0,2.0,9.0,0,2.0,0,0,0,0,11.340264384790448,29.69999999983379,0,-13.28224458835435,0,0,0,0,1.0,0.7777777777777778,0,0.5,0,0,0,0
0xc501a0653178bf22b76842aed91aaa5a85b7a0d5,60,1.47,#378093,$46,60.96,0.78,0.0,0.0,0.61,0.78,4574.37,0.91,-99.99,-0.02,0.1379310344827586,7.452359331661663,58,0,1,1,1,0,0,0,0,0,0,0,0.37,0.11,0.12,0.06,0.03,0.03,0,0.01,0.01,0.01,37.0,15.0,0,2.0,0,0,2.0,2.0,58.3873209144805,-0.5168980548678117,0,-3.291978284386578,0,0,14.000714249284783,-5.3448500128519925,0.13513513513513514,0.13333333333333333,0,0.0,0,0,0.5,0.0
